sentence,label,tokens,tree
"The way the roundelay of partners functions , and the interplay within partnerships and among partnerships and the general air of Gator-bashing are consistently delightful .",0.8055599927902222,"The|way|the|roundelay|of|partners|functions|,|and|the|interplay|within|partnerships|and|among|partnerships|and|the|general|air|of|Gator-bashing|are|consistently|delightful|.",50|50|42|42|41|40|40|44|45|38|38|35|35|36|34|34|47|32|31|31|30|30|27|27|28|29|28|29|49|33|32|33|48|37|36|37|39|39|46|41|43|43|44|45|46|47|48|49|51|51|0
"Land , people and narrative flow together in a stark portrait of motherhood deferred and desire explored .",0.666670024394989,"Land|,|people|and|narrative|flow|together|in|a|stark|portrait|of|motherhood|deferred|and|desire|explored|.",34|33|32|31|30|30|28|27|25|24|24|23|22|20|20|21|19|19|29|21|22|23|26|25|26|27|28|29|35|31|32|33|34|35|0
` Blue Crush ' swims away with the Sleeper Movie of the Summer award .,0.7361099720001221,`|Blue|Crush|'|swims|away|with|the|Sleeper|Movie|of|the|Summer|award|.,29|27|27|26|23|23|22|20|19|19|18|17|16|16|25|17|18|21|20|21|22|24|24|25|26|28|28|29|0
"You 're not merely watching history , you 're engulfed by it .",0.8888900279998779,"You|'re|not|merely|watching|history|,|you|'re|engulfed|by|it|.",24|21|21|22|20|20|19|18|16|15|14|14|17|15|16|17|18|19|25|23|22|23|24|25|0
A chick flick for guys .,0.4166699945926666,A|chick|flick|for|guys|.,10|10|8|7|7|9|8|9|11|11|0
"It 's mildly entertaining , especially if you find comfort in familiarity .",0.7361099720001221,"It|'s|mildly|entertaining|,|especially|if|you|find|comfort|in|familiarity|.",25|20|19|19|21|22|18|17|16|15|14|14|24|15|16|17|18|23|20|21|22|23|24|25|0
But it 's hardly a necessary enterprise .,0.30555999279022217,But|it|'s|hardly|a|necessary|enterprise|.,15|14|11|11|10|9|9|13|10|12|12|13|14|15|0
"The Quiet American is n't a bad film , it 's just one that could easily wait for your pay per view dollar .",0.3333300054073334,"The|Quiet|American|is|n't|a|bad|film|,|it|'s|just|one|that|could|easily|wait|for|your|pay|per|view|dollar|.",45|44|44|42|42|41|40|40|39|38|36|34|34|33|31|31|30|29|27|27|26|25|25|37|26|28|28|29|30|32|32|33|35|35|36|37|38|39|47|41|43|43|46|45|46|47|0
"As home movie gone haywire , it 's pretty enjoyable , but as sexual manifesto , I 'd rather listen to old Tori Amos records .",0.44444000720977783,"As|home|movie|gone|haywire|,|it|'s|pretty|enjoyable|,|but|as|sexual|manifesto|,|I|'d|rather|listen|to|old|Tori|Amos|records|.",46|44|44|43|43|42|41|40|39|39|48|49|37|36|36|35|34|32|32|31|30|29|28|27|27|51|28|29|30|31|33|33|34|35|38|37|38|50|40|41|42|47|45|45|46|47|48|49|50|51|0
"In its treatment of the dehumanizing and ego-destroying process of unemployment , Time Out offers an exploration that is more accurate than anything I have seen in an American film .",0.791670024394989,"In|its|treatment|of|the|dehumanizing|and|ego-destroying|process|of|unemployment|,|Time|Out|offers|an|exploration|that|is|more|accurate|than|anything|I|have|seen|in|an|American|film|.",60|58|58|57|55|52|52|53|54|51|51|50|48|48|46|44|44|43|41|40|39|38|38|37|36|35|34|33|32|32|47|33|34|35|36|37|42|39|40|41|42|43|45|45|46|47|49|49|50|61|56|53|54|55|56|57|59|59|60|61|0
"Like an episode of MTV 's Undressed , with 20 times the creativity but without any more substance ... indulgently entertaining but could have and should have been deeper .",0.4722200036048889,"Like|an|episode|of|MTV|'s|Undressed|,|with|20|times|the|creativity|but|without|any|more|substance|...|indulgently|entertaining|but|could|have|and|should|have|been|deeper|.",58|56|56|55|53|53|54|52|50|49|49|45|45|44|42|41|40|40|43|39|39|37|34|34|35|33|32|31|31|38|32|33|36|35|36|37|38|48|47|41|42|43|44|46|46|47|48|51|50|51|52|59|54|55|57|57|58|59|0
"A sensitive , cultivated treatment of Greene 's work as well as a remarkably faithful one .",0.8194400072097778,"A|sensitive|,|cultivated|treatment|of|Greene|'s|work|as|well|as|a|remarkably|faithful|one|.",31|30|29|28|28|27|27|25|23|22|21|21|20|18|18|19|26|19|20|24|22|23|24|25|26|33|32|29|30|31|32|33|0
"It 's not just a feel-good movie , it 's a feel movie .",0.6805599927902222,"It|'s|not|just|a|feel-good|movie|,|it|'s|a|feel|movie|.",26|23|23|24|22|21|21|20|19|17|16|15|15|18|16|17|18|19|20|27|22|25|24|25|26|27|0
"You feel good , you feel sad , you feel pissed off , but in the end , you feel alive - which is what they did .",0.833329975605011,"You|feel|good|,|you|feel|sad|,|you|feel|pissed|off|,|but|in|the|end|,|you|feel|alive|-|which|is|what|they|did|.",47|46|46|48|45|44|44|50|43|42|41|41|52|53|39|38|38|37|36|33|33|34|32|31|30|29|29|55|30|31|32|35|34|35|36|37|40|39|40|54|42|43|51|45|49|47|48|49|50|51|52|53|54|55|0
"It 's a piece of handiwork that shows its indie tatters and self-conscious seams in places , but has some quietly moving moments and an intelligent subtlety .",0.6805599927902222,"It|'s|a|piece|of|handiwork|that|shows|its|indie|tatters|and|self-conscious|seams|in|places|,|but|has|some|quietly|moving|moments|and|an|intelligent|subtlety|.",55|53|50|50|49|49|48|43|42|41|40|39|38|38|37|37|45|46|36|35|34|33|31|31|30|29|29|54|30|32|32|33|34|35|36|47|44|39|40|41|42|43|44|45|46|47|48|52|51|51|52|53|54|55|0
"What makes Barbershop so likable , with all its flaws , is that it has none of the pushiness and decibel volume of most contemporary comedies .",0.7777799963951111,"What|makes|Barbershop|so|likable|,|with|all|its|flaws|,|is|that|it|has|none|of|the|pushiness|and|decibel|volume|of|most|contemporary|comedies|.",52|51|50|49|49|48|46|45|44|44|43|41|40|39|38|37|36|34|31|31|32|33|30|29|28|28|42|29|30|35|32|33|34|35|36|37|38|39|40|41|42|43|47|45|46|47|48|53|50|51|52|53|0
"Watching these two actors play against each other so intensely , but with restraint , is a treat .",0.791670024394989,"Watching|these|two|actors|play|against|each|other|so|intensely|,|but|with|restraint|,|is|a|treat|.",35|34|33|32|32|31|29|29|27|27|25|25|24|24|23|21|20|20|22|21|22|23|37|26|26|28|28|30|30|31|36|33|34|35|36|37|0
"An example of quiet , confident craftsmanship that tells a sweet , charming tale of intergalactic friendship .",0.8194400072097778,"An|example|of|quiet|,|confident|craftsmanship|that|tells|a|sweet|,|charming|tale|of|intergalactic|friendship|.",33|33|32|29|28|28|30|27|26|24|22|21|21|23|20|19|19|35|20|25|22|23|24|25|26|27|31|29|30|31|32|34|34|35|0
"A meditation on faith and madness , Frailty is blood-curdling stuff .",0.6111099720001221,"A|meditation|on|faith|and|madness|,|Frailty|is|blood-curdling|stuff|.",21|21|20|18|18|19|17|16|14|13|13|15|14|15|16|17|23|19|20|22|22|23|0
"The production design , score and choreography are simply intoxicating .",0.9861099720001221,"The|production|design|,|score|and|choreography|are|simply|intoxicating|.",20|19|18|17|15|15|16|12|12|13|14|13|14|21|16|17|18|19|20|21|0
"A comedy that is warm , inviting , and surprising .",0.8472200036048889,"A|comedy|that|is|warm|,|inviting|,|and|surprising|.",21|19|18|17|12|12|13|14|15|16|20|13|14|15|16|17|18|19|20|21|0
So vivid a portrait of a woman consumed by lust and love and crushed by betrayal that it conjures up the intoxicating fumes and emotional ghosts of a freshly painted Rembrandt .,0.8194400072097778,So|vivid|a|portrait|of|a|woman|consumed|by|lust|and|love|and|crushed|by|betrayal|that|it|conjures|up|the|intoxicating|fumes|and|emotional|ghosts|of|a|freshly|painted|Rembrandt|.,60|60|59|59|58|57|57|53|52|50|50|51|54|48|47|47|46|45|43|43|40|39|39|41|37|37|36|35|34|33|33|56|34|35|36|38|38|42|40|41|42|44|44|45|46|49|48|49|55|51|52|53|54|55|56|63|58|62|61|61|62|63|0
"Suspend your disbelief here and now , or you 'll be shaking your head all the way to the credits .",0.30555999279022217,"Suspend|your|disbelief|here|and|now|,|or|you|'ll|be|shaking|your|head|all|the|way|to|the|credits|.",36|35|35|33|33|34|38|39|32|31|30|28|27|27|25|24|24|23|22|22|41|23|26|25|26|29|28|29|30|31|32|40|34|37|36|37|38|39|40|41|0
Trades run-of-the-mill revulsion for extreme unease .,0.5,Trades|run-of-the-mill|revulsion|for|extreme|unease|.,12|10|10|9|8|8|13|9|11|11|12|13|0
... one of the more influential works of the ` Korean New Wave ' .,0.8194400072097778,...|one|of|the|more|influential|works|of|the|`|Korean|New|Wave|'|.,29|26|25|24|22|22|23|21|20|19|17|17|16|16|28|18|18|19|20|21|27|23|24|25|26|27|28|29|0
"Implicitly acknowledges and celebrates the glorious chicanery and self-delusion of this most American of businesses , and for that reason it may be the most oddly honest Hollywood document of all .",0.791670024394989,"Implicitly|acknowledges|and|celebrates|the|glorious|chicanery|and|self-delusion|of|this|most|American|of|businesses|,|and|for|that|reason|it|may|be|the|most|oddly|honest|Hollywood|document|of|all|.",59|56|56|57|54|53|51|51|52|50|48|47|47|46|46|60|61|44|43|43|42|41|40|38|36|35|35|34|34|33|33|63|39|37|36|37|38|39|40|41|42|45|44|45|62|49|48|49|50|55|52|53|54|55|58|57|58|59|60|61|62|63|0
A beautifully tooled action thriller about love and terrorism in Korea .,0.8611099720001221,A|beautifully|tooled|action|thriller|about|love|and|terrorism|in|Korea|.,22|22|18|17|17|16|14|14|15|13|13|21|20|15|16|19|18|19|20|21|23|23|0
"Director-writer Bille August ... depicts this relationship with economical grace , letting his superb actors convey Martin 's deterioration and Barbara 's sadness -- and , occasionally , anger .",0.583329975605011,"Director-writer|Bille|August|...|depicts|this|relationship|with|economical|grace|,|letting|his|superb|actors|convey|Martin|'s|deterioration|and|Barbara|'s|sadness|--|and|,|occasionally|,|anger|.",55|54|54|56|50|49|49|48|47|47|52|46|44|43|43|42|34|34|35|36|32|32|33|38|39|40|41|58|31|31|59|33|37|35|36|37|38|39|40|41|42|45|44|45|46|53|48|51|50|51|52|53|57|55|56|57|58|59|0
"Victor Rosa is Leguizamo 's best movie work so far , a subtle and richly internalized performance .",0.916670024394989,"Victor|Rosa|is|Leguizamo|'s|best|movie|work|so|far|,|a|subtle|and|richly|internalized|performance|.",34|34|32|27|27|26|25|25|24|24|30|23|20|20|21|19|19|33|22|21|22|23|31|29|26|28|28|29|30|31|32|33|35|35|0
"Birthday Girl does n't try to surprise us with plot twists , but rather seems to enjoy its own transparency .",0.6944400072097778,"Birthday|Girl|does|n't|try|to|surprise|us|with|plot|twists|,|but|rather|seems|to|enjoy|its|own|transparency|.",40|40|33|33|32|31|29|29|28|27|27|35|36|37|26|25|24|23|22|22|39|23|24|25|26|38|28|30|30|31|32|34|34|35|36|37|38|39|41|41|0
"smart , funny and just honest enough to provide the pleasures of a slightly naughty , just-above-average off - Broadway play .",0.8472200036048889,"smart|,|funny|and|just|honest|enough|to|provide|the|pleasures|of|a|slightly|naughty|,|just-above-average|off|-|Broadway|play|.",39|39|40|41|37|37|36|35|34|32|32|31|30|25|25|26|24|24|28|23|23|43|29|27|26|27|28|29|30|31|33|33|34|35|36|38|38|42|40|41|42|43|0
Topics that could make a sailor blush - but lots of laughs .,0.833329975605011,Topics|that|could|make|a|sailor|blush|-|but|lots|of|laughs|.,20|19|18|17|16|16|21|22|23|14|14|15|25|15|24|17|18|19|20|21|22|23|24|25|0
"Michael Moore has perfected the art of highly entertaining , self-aggrandizing , politically motivated documentary-making , and he 's got as potent a topic as ever here .",0.666670024394989,"Michael|Moore|has|perfected|the|art|of|highly|entertaining|,|self-aggrandizing|,|politically|motivated|documentary-making|,|and|he|'s|got|as|potent|a|topic|as|ever|here|.",50|50|49|48|46|46|45|43|42|41|40|39|38|38|44|52|53|37|36|34|33|33|30|30|31|29|29|55|32|31|32|35|34|35|36|37|54|39|40|41|42|43|44|45|47|47|48|49|51|51|52|53|54|55|0
"A fine production with splendid singing by Angela Gheorghiu , Ruggero Raimondi , and Roberto Alagna .",0.8194400072097778,"A|fine|production|with|splendid|singing|by|Angela|Gheorghiu|,|Ruggero|Raimondi|,|and|Roberto|Alagna|.",30|29|29|28|27|27|26|20|20|21|19|19|23|24|18|18|33|25|22|21|22|23|24|25|26|32|28|31|30|31|32|33|0
"About a Boy vividly recalls the Cary Grant of Room for One More , Houseboat and Father Goose in its affectionate depiction of the gentle war between a reluctant , irresponsible man and the kid who latches onto him .",0.5138900279998779,"About|a|Boy|vividly|recalls|the|Cary|Grant|of|Room|for|One|More|,|Houseboat|and|Father|Goose|in|its|affectionate|depiction|of|the|gentle|war|between|a|reluctant|,|irresponsible|man|and|the|kid|who|latches|onto|him|.",78|77|77|76|71|69|68|68|67|67|66|65|65|73|63|62|61|61|60|58|57|57|56|54|53|53|52|49|47|46|46|48|50|44|44|43|42|41|41|75|42|43|45|45|51|47|48|49|50|51|52|55|54|55|56|59|58|59|60|64|62|63|64|74|66|72|70|69|70|71|72|73|74|75|76|79|78|79|0
"None of this is meaningful or memorable , but frosting is n't , either , and you would n't turn down a big bowl of that , would you ?",0.6805599927902222,"None|of|this|is|meaningful|or|memorable|,|but|frosting|is|n't|,|either|,|and|you|would|n't|turn|down|a|big|bowl|of|that|,|would|you|?",51|50|50|49|47|47|48|53|54|46|43|43|44|45|56|57|42|40|40|38|38|36|35|35|34|34|33|31|31|32|32|33|59|37|36|37|39|39|41|41|42|58|44|45|46|55|48|49|52|51|52|53|54|55|56|57|58|59|0
The film is a fierce dance of destruction .,0.625,The|film|is|a|fierce|dance|of|destruction|.,16|16|14|12|11|11|10|10|15|13|12|13|14|15|17|17|0
"Its flame-like , roiling black-and-white inspires trembling and gratitude .",0.7777799963951111,"Its|flame-like|,|roiling|black-and-white|inspires|trembling|and|gratitude|.",18|18|17|15|14|14|11|11|12|13|12|13|16|15|16|17|19|19|0
"May lack the pungent bite of its title , but it 's an enjoyable trifle nonetheless .",0.666670024394989,"May|lack|the|pungent|bite|of|its|title|,|but|it|'s|an|enjoyable|trifle|nonetheless|.",29|28|26|25|25|24|23|23|30|31|22|20|19|18|18|21|33|19|20|21|22|32|24|27|26|27|28|29|30|31|32|33|0
... manages to fall closer in quality to Silence than to the abysmal Hannibal .,0.5972200036048889,...|manages|to|fall|closer|in|quality|to|Silence|than|to|the|abysmal|Hannibal|.,29|27|26|23|22|21|21|20|20|19|18|17|16|16|28|17|18|19|25|24|22|23|24|25|26|27|28|29|0
"You may think you have figured out the con and the players in this debut film by Argentine director Fabian Bielinsky , but while you were thinking someone made off with your wallet .",0.30555999279022217,"You|may|think|you|have|figured|out|the|con|and|the|players|in|this|debut|film|by|Argentine|director|Fabian|Bielinsky|,|but|while|you|were|thinking|someone|made|off|with|your|wallet|.",67|65|64|60|59|56|55|52|52|53|51|51|50|49|48|48|47|46|45|44|44|61|62|43|42|41|40|39|37|37|36|35|35|66|36|38|38|39|40|41|42|43|63|45|46|47|58|49|50|57|54|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|0
Diane Lane works nothing short of a minor miracle in Unfaithful .,0.8055599927902222,Diane|Lane|works|nothing|short|of|a|minor|miracle|in|Unfaithful|.,22|22|20|18|18|17|15|14|14|13|13|21|16|15|16|17|19|19|20|21|23|23|0
Takashi Miike keeps pushing the envelope : Ichi the Killer,0.7222200036048889,Takashi|Miike|keeps|pushing|the|envelope|:|Ichi|the|Killer,16|16|15|14|13|13|18|12|11|11|12|19|14|15|17|17|18|19|0
"A fantastic premise anchors this movie , but what it needs is either a more rigid , Blair Witch-style commitment to its mockumentary format , or a more straightforward , dramatic treatment , with all the grandiosity that that implies .",0.5972200036048889,"A|fantastic|premise|anchors|this|movie|,|but|what|it|needs|is|either|a|more|rigid|,|Blair|Witch-style|commitment|to|its|mockumentary|format|,|or|a|more|straightforward|,|dramatic|treatment|,|with|all|the|grandiosity|that|that|implies|.",79|78|77|77|75|75|73|73|72|71|71|67|67|62|60|60|59|58|57|57|56|55|54|54|64|65|51|49|49|48|47|47|52|46|45|44|44|43|42|42|70|43|69|45|46|53|48|50|50|51|52|53|66|55|56|63|58|59|61|61|62|63|64|65|66|68|68|69|70|81|72|74|74|76|76|80|78|79|80|81|0
Exhilarating but blatantly biased .,0.6111099720001221,Exhilarating|but|blatantly|biased|.,9|7|6|6|8|7|8|9|0
Much of what we see is horrible but it 's also undeniably exceedingly clever .,0.7638900279998779,Much|of|what|we|see|is|horrible|but|it|'s|also|undeniably|exceedingly|clever|.,25|24|23|22|22|21|21|27|20|18|18|17|16|16|29|17|19|19|20|28|26|23|24|25|26|27|28|29|0
"It understands , in a way that speaks forcefully enough about the mechanisms of poverty to transcend the rather simplistic filmmaking .",0.5694400072097778,"It|understands|,|in|a|way|that|speaks|forcefully|enough|about|the|mechanisms|of|poverty|to|transcend|the|rather|simplistic|filmmaking|.",43|40|40|39|37|37|36|33|32|32|31|29|29|28|28|27|26|25|23|23|24|42|24|25|26|27|35|30|30|31|34|33|34|35|36|38|38|39|41|41|42|43|0
"Ramsay succeeds primarily with her typical blend of unsettling atmospherics , delivering a series of abrasive , stylized sequences that burn themselves upon the viewer 's memory .",0.7222200036048889,"Ramsay|succeeds|primarily|with|her|typical|blend|of|unsettling|atmospherics|,|delivering|a|series|of|abrasive|,|stylized|sequences|that|burn|themselves|upon|the|viewer|'s|memory|.",55|50|50|49|47|46|46|45|44|44|52|43|40|40|39|38|37|36|36|35|33|33|32|30|29|29|31|54|30|31|32|34|34|35|42|37|38|39|41|41|42|43|53|45|48|47|48|49|51|51|52|53|54|55|0
... a thoughtful what-if for the heart as well as the mind .,0.8055599927902222,...|a|thoughtful|what-if|for|the|heart|as|well|as|the|mind|.,25|22|21|21|20|17|17|16|15|15|14|14|24|19|16|18|18|19|20|23|22|23|24|25|0
"Like its bizarre heroine , it irrigates our souls .",0.666670024394989,"Like|its|bizarre|heroine|,|it|irrigates|our|souls|.",18|17|16|16|15|14|12|11|11|13|12|13|14|15|19|17|18|19|0
Hawn and Sarandon form an acting bond that makes The Banger Sisters a fascinating character study with laughs to spare .,0.9722200036048889,Hawn|and|Sarandon|form|an|acting|bond|that|makes|The|Banger|Sisters|a|fascinating|character|study|with|laughs|to|spare|.,39|39|40|37|35|34|34|33|30|29|28|28|26|25|24|24|23|23|22|22|38|32|27|25|26|27|31|29|30|31|32|33|36|35|36|37|38|41|40|41|0
